words,attribution,abs_attribution
.,-2.38344872680967e-06,2.38344872680967e-06
|,1.9010093033102e-05,1.9010093033102e-05
`,-7.251705745750888e-06,7.251705745750888e-06
=,0.011075298481771773,0.011075298481771773
=,0.011075298481771773,0.011075298481771773
do,0.019506805591530556,0.019506805591530556
not,0.02801721818799272,0.02801721818799272
like,0.010435461759061118,0.010435461759061118
people,0.051876675153760675,0.051876675153760675
calling,0.013217976507475042,0.013217976507475042
you,0.03228602352987598,0.03228602352987598
out,0.07551404978494838,0.07551404978494838
on,-0.00803567823334907,0.00803567823334907
your,0.10447230481717654,0.10447230481717654
bullshit,0.22684655193046255,0.22684655193046255
?,0.008385513768507685,0.008385513768507685
cut,0.10381825482716582,0.10381825482716582
off,0.1395375089052196,0.1395375089052196
their,0.10120331015607494,0.10120331015607494
tongues,0.03644464706929051,0.03644464706929051
.,0.016036789733499545,0.016036789733499545
=,0.011075298481771773,0.011075298481771773
=,0.011075298481771773,0.011075298481771773
`,-1.5667092628397115e-06,1.5667092628397115e-06
i,-1.1589765346696423e-05,1.1589765346696423e-05
just,-1.0820611989527524e-05,1.0820611989527524e-05
re,2.2127022111434693e-06,2.2127022111434693e-06
##rea,1.6323948885940314e-05,1.6323948885940314e-05
##d,-1.7994941252587847e-06,1.7994941252587847e-06
what,-7.71463398974446e-06,7.71463398974446e-06
i,-1.1589765346696423e-05,1.1589765346696423e-05
wrote,9.834151035024285e-06,9.834151035024285e-06
above,-6.9036256678691146e-06,6.9036256678691146e-06
and,-1.0704715098572704e-05,1.0704715098572704e-05
i,-1.1589765346696423e-05,1.1589765346696423e-05
sound,6.993827528731015e-06,6.993827528731015e-06
thoroughly,2.1073056397908356e-05,2.1073056397908356e-05
unpleasant,4.173440546679701e-05,4.173440546679701e-05
.,1.8237101511617116e-06,1.8237101511617116e-06
sorry,5.254847723476802e-06,5.254847723476802e-06
.,1.8237101511617116e-06,1.8237101511617116e-06
i,-1.1589765346696423e-05,1.1589765346696423e-05
meant,6.172386960914771e-06,6.172386960914771e-06
my,5.083401208238364e-06,5.083401208238364e-06
tone,-8.626405773596315e-06,8.626405773596315e-06
to,-4.457822404511239e-06,4.457822404511239e-06
be,-8.018493055369982e-06,8.018493055369982e-06
that,-3.219658227311696e-08,3.219658227311696e-08
of,3.542349678071852e-07,3.542349678071852e-07
`,-1.5667092628397115e-06,1.5667092628397115e-06
`,-1.5667092628397115e-06,1.5667092628397115e-06
chu,3.1454692222100313e-06,3.1454692222100313e-06
##mmy,-1.689983445084428e-05,1.689983445084428e-05
ban,3.0891682351789194e-05,3.0891682351789194e-05
##ter,-2.859998642824812e-06,2.859998642824812e-06
`,-1.5667092628397115e-06,1.5667092628397115e-06
`,-1.5667092628397115e-06,1.5667092628397115e-06
",",-4.894071159340058e-07,4.894071159340058e-07
not,-1.3017914352117931e-05,1.3017914352117931e-05
rude,-8.745309788139499e-06,8.745309788139499e-06
##ness,-1.0574046372340352e-05,1.0574046372340352e-05
.,1.8237101511617116e-06,1.8237101511617116e-06
`,-1.5667092628397115e-06,1.5667092628397115e-06
:,1.2053905681065585e-06,1.2053905681065585e-06
merge,-1.7156025151878978e-06,1.7156025151878978e-06
has,-2.349324868636519e-06,2.349324868636519e-06
now,-1.8331692123728776e-07,1.8331692123728776e-07
been,-6.797734530671359e-07,6.797734530671359e-07
completed,-8.141888612132827e-07,8.141888612132827e-07
.,-1.6095277718444114e-06,1.6095277718444114e-06
red,-1.3184282690322551e-06,1.3184282690322551e-06
##ire,1.586132870127562e-06,1.586132870127562e-06
##ct,-8.148465204785874e-06,8.148465204785874e-06
talk,3.7876311548354994e-06,3.7876311548354994e-06
:,3.3467421743898204e-07,3.3467421743898204e-07
golden,-9.092261711846912e-07,9.092261711846912e-07
era,-3.9801485593998596e-06,3.9801485593998596e-06
committee,-2.277499319805231e-06,2.277499319805231e-06
:,-1.2835585652919783e-07,1.2835585652919783e-07
:,-1.2835585652919783e-07,1.2835585652919783e-07
go,-9.475137174165777e-07,9.475137174165777e-07
for,3.971956954675055e-07,3.971956954675055e-07
it,-1.1997923107783036e-06,1.1997923107783036e-06
",",-1.3663403883550478e-06,1.3663403883550478e-06
if,-9.045032179604943e-07,9.045032179604943e-07
you,1.1282673797197584e-06,1.1282673797197584e-06
know,-1.654740443572915e-06,1.654740443572915e-06
all,-2.809734611714657e-06,2.809734611714657e-06
the,-1.0272964115392757e-06,1.0272964115392757e-06
details,-7.983870308700288e-06,7.983870308700288e-06
.,-1.2536502358531714e-06,1.2536502358531714e-06
-,-2.923106524563388e-07,2.923106524563388e-07
`,-2.057357006389766e-07,2.057357006389766e-07
:,6.324346766945265e-06,6.324346766945265e-06
:,6.324346766945265e-06,6.324346766945265e-06
:,6.324346766945265e-06,6.324346766945265e-06
the,-3.161052258751266e-06,3.161052258751266e-06
recreated,-1.5501954581155639e-07,1.5501954581155639e-07
article,-4.339850031399048e-06,4.339850031399048e-06
can,-1.3655303684342545e-06,1.3655303684342545e-06
now,-9.342860393543275e-06,9.342860393543275e-06
be,1.184412548108544e-05,1.184412548108544e-05
found,-7.0621652697471585e-06,7.0621652697471585e-06
at,-1.2783761449582506e-05,1.2783761449582506e-05
wikipedia,7.109554883930016e-06,7.109554883930016e-06
:,6.324346766945265e-06,6.324346766945265e-06
article,-4.339850031399048e-06,4.339850031399048e-06
inc,-5.677056962756864e-07,5.677056962756864e-07
##uba,-3.876541284466592e-06,3.876541284466592e-06
##tor,-9.245794676779863e-07,9.245794676779863e-07
/,3.1374873287452706e-06,3.1374873287452706e-06
nee,-6.104354623732694e-07,6.104354623732694e-07
##ny,2.866671366944546e-06,2.866671366944546e-06
##o,2.7137390107919955e-06,2.7137390107919955e-06
.,7.090238828481982e-07,7.090238828481982e-07
note,-3.355519790886415e-06,3.355519790886415e-06
that,1.8514484869659147e-06,1.8514484869659147e-06
w,6.583102403859143e-07,6.583102403859143e-07
##p,-1.7310101706062135e-06,1.7310101706062135e-06
:,6.324346766945265e-06,6.324346766945265e-06
music,1.0928176334726737e-06,1.0928176334726737e-06
##bio,-8.528787615745198e-07,8.528787615745198e-07
applies,-2.446341718407007e-06,2.446341718407007e-06
to,-7.827838923188253e-07,7.827838923188253e-07
musicians,-4.811790004661265e-06,4.811790004661265e-06
(,-2.150675609755253e-06,2.150675609755253e-06
not,7.241099661768275e-07,7.241099661768275e-07
a,-7.53418429018419e-06,7.53418429018419e-06
producer,-5.623375921802103e-06,5.623375921802103e-06
),-6.03951623393761e-06,6.03951623393761e-06
and,-4.699539196445026e-06,4.699539196445026e-06
as,-3.0091630367055514e-06,3.0091630367055514e-06
a,-7.53418429018419e-06,7.53418429018419e-06
musician,-5.884135221503784e-06,5.884135221503784e-06
",",-7.3312346821718406e-06,7.3312346821718406e-06
this,-3.949477513866963e-06,3.949477513866963e-06
individual,-4.822283591719256e-06,4.822283591719256e-06
appears,-2.3529446515091666e-06,2.3529446515091666e-06
to,-7.827838923188253e-07,7.827838923188253e-07
fail,7.089034164892808e-07,7.089034164892808e-07
on,-2.5135251440109715e-06,2.5135251440109715e-06
the,-3.161052258751266e-06,3.161052258751266e-06
qualifying,-8.694129447360998e-06,8.694129447360998e-06
points,-7.822762586776621e-06,7.822762586776621e-06
.,7.090238828481982e-07,7.090238828481982e-07
the,-3.161052258751266e-06,3.161052258751266e-06
best,-6.984045641871005e-06,6.984045641871005e-06
guidelines,-4.309856741477012e-07,4.309856741477012e-07
to,-7.827838923188253e-07,7.827838923188253e-07
follow,-5.936436354376919e-06,5.936436354376919e-06
are,-4.073161214079713e-06,4.073161214079713e-06
w,6.583102403859143e-07,6.583102403859143e-07
##p,-1.7310101706062135e-06,1.7310101706062135e-06
:,6.324346766945265e-06,6.324346766945265e-06
basic,-5.987501682425042e-06,5.987501682425042e-06
and,-4.699539196445026e-06,4.699539196445026e-06
`,-6.403339766556097e-07,6.403339766556097e-07
03,-1.5387546959945618e-05,1.5387546959945618e-05
:,1.1649298608418948e-06,1.1649298608418948e-06
15,-2.8594716365562405e-06,2.8594716365562405e-06
(,6.350836414526717e-06,6.350836414526717e-06
utc,3.786029502100555e-06,3.786029502100555e-06
),-1.4723134306017389e-08,1.4723134306017389e-08
20,-1.7295249604802713e-06,1.7295249604802713e-06
mar,-4.809412976802681e-06,4.809412976802681e-06
08,2.9297753682137266e-05,2.9297753682137266e-05
=,-1.3870941711379346e-07,1.3870941711379346e-07
=,-1.3870941711379346e-07,1.3870941711379346e-07
can,-5.038361012518862e-06,5.038361012518862e-06
you,-6.259035585619009e-08,6.259035585619009e-08
elaborate,-1.3371872547319278e-05,1.3371872547319278e-05
=,-1.3870941711379346e-07,1.3870941711379346e-07
=,-1.3870941711379346e-07,1.3870941711379346e-07
:,1.1649298608418948e-06,1.1649298608418948e-06
squeak,1.7497280888668992e-06,1.7497280888668992e-06
",",-3.977181390509838e-09,3.977181390509838e-09
in,4.564190292622617e-06,4.564190292622617e-06
your,2.2536008414273806e-07,2.2536008414273806e-07
add,-3.942305061704602e-06,3.942305061704602e-06
of,-2.2463150538354594e-06,2.2463150538354594e-06
the,3.178742829962465e-06,3.178742829962465e-06
b,1.9317987630432607e-06,1.9317987630432607e-06
##lp,-3.9785435310289894e-06,3.9785435310289894e-06
",",-3.977181390509838e-09,3.977181390509838e-09
you,-6.259035585619009e-08,6.259035585619009e-08
wrote,-2.0175953803053847e-06,2.0175953803053847e-06
`,-6.403339766556097e-07,6.403339766556097e-07
`,-6.403339766556097e-07,6.403339766556097e-07
tag,-6.441824018509675e-06,6.441824018509675e-06
for,6.0902399841462436e-06,6.0902399841462436e-06
b,1.9317987630432607e-06,1.9317987630432607e-06
##lp,-3.9785435310289894e-06,3.9785435310289894e-06
as,-1.05841595379855e-05,1.05841595379855e-05
this,-1.1207682461666003e-05,1.1207682461666003e-05
article,-8.827211121486279e-06,8.827211121486279e-06
has,-4.797647467071574e-07,4.797647467071574e-07
issues,3.398720990690507e-07,3.398720990690507e-07
`,-6.403339766556097e-07,6.403339766556097e-07
`,-6.403339766556097e-07,6.403339766556097e-07
.,4.772176660787574e-07,4.772176660787574e-07
can,-5.038361012518862e-06,5.038361012518862e-06
you,-6.259035585619009e-08,6.259035585619009e-08
elaborate,-1.3371872547319278e-05,1.3371872547319278e-05
specifically,2.5256092768801443e-07,2.5256092768801443e-07
what,6.120935706430109e-07,6.120935706430109e-07
some,-3.3621742802728798e-06,3.3621742802728798e-06
of,-2.2463150538354594e-06,2.2463150538354594e-06
those,-1.551341823644348e-05,1.551341823644348e-05
issues,3.398720990690507e-07,3.398720990690507e-07
are,-7.734763703168714e-06,7.734763703168714e-06
(,6.350836414526717e-06,6.350836414526717e-06
prefer,-1.3719316785720984e-06,1.3719316785720984e-06
##ably,-3.1508156115337747e-06,3.1508156115337747e-06
without,-3.2627516268793256e-06,3.2627516268793256e-06
commentary,-1.750486005095753e-05,1.750486005095753e-05
in,4.564190292622617e-06,4.564190292622617e-06
in,4.564190292622617e-06,4.564190292622617e-06
a,2.6250945240365797e-06,2.6250945240365797e-06
short,-1.5234856523059515e-05,1.5234856523059515e-05
",",-3.977181390509838e-09,3.977181390509838e-09
`,1.020660997280696e-06,1.020660997280696e-06
:,7.884980936896807e-06,7.884980936896807e-06
:,7.884980936896807e-06,7.884980936896807e-06
yes,-2.9665759742597655e-06,2.9665759742597655e-06
i,7.928742284207825e-07,7.928742284207825e-07
did,-2.294592546391908e-06,2.294592546391908e-06
notice,-5.050616253463641e-06,5.050616253463641e-06
that,-2.2501406713102396e-07,2.2501406713102396e-07
mr,-4.101427555837575e-06,4.101427555837575e-06
matthew,2.2520820947112227e-06,2.2520820947112227e-06
mc,-6.563259147130743e-07,6.563259147130743e-07
g,-5.374609998839863e-06,5.374609998839863e-06
##hee,-1.1403175342704826e-06,1.1403175342704826e-06
(,-9.073378864285408e-07,9.073378864285408e-07
duff,-2.898631966698233e-06,2.898631966698233e-06
##er,6.58884937636802e-07,6.58884937636802e-07
##1,4.621822923944774e-06,4.621822923944774e-06
),1.714121877405203e-06,1.714121877405203e-06
",",6.318813520526573e-07,6.318813520526573e-07
suddenly,-2.328937566513698e-06,2.328937566513698e-06
appeared,-7.442687367280027e-07,7.442687367280027e-07
on,-6.302553191705018e-08,6.302553191705018e-08
queue,3.538471531406994e-06,3.538471531406994e-06
",",6.318813520526573e-07,6.318813520526573e-07
it,-1.1308726809516212e-06,1.1308726809516212e-06
is,2.2963604942746337e-06,2.2963604942746337e-06
all,-3.4796880763757157e-06,3.4796880763757157e-06
getting,-9.93962257457709e-07,9.93962257457709e-07
very,-2.137058257079165e-07,2.137058257079165e-07
suspicious,-8.438546119367396e-06,8.438546119367396e-06
.,4.273313573665241e-06,4.273313573665241e-06
i,7.928742284207825e-07,7.928742284207825e-07
can,-9.38216292679755e-06,9.38216292679755e-06
imagine,-2.3584384950985977e-06,2.3584384950985977e-06
them,-4.878077004241091e-06,4.878077004241091e-06
setting,-1.4200942423928021e-05,1.4200942423928021e-05
up,6.426070946613551e-07,6.426070946613551e-07
sentinel,-1.3712527372075403e-06,1.3712527372075403e-06
duty,-1.3897327045880988e-05,1.3897327045880988e-05
on,-6.302553191705018e-08,6.302553191705018e-08
the,-2.714804152791155e-06,2.714804152791155e-06
main,-7.005647380175856e-06,7.005647380175856e-06
page,-5.545233824762745e-06,5.545233824762745e-06
and,-2.8764564487302126e-06,2.8764564487302126e-06
taking,-3.226947067516849e-06,3.226947067516849e-06
their,4.1348914059393435e-07,4.1348914059393435e-07
`,1.020660997280696e-06,1.020660997280696e-06
`,1.020660997280696e-06,1.020660997280696e-06
we,-3.58429078214241e-06,3.58429078214241e-06
must,-5.666984313508478e-07,5.666984313508478e-07
defend,1.9183536973324975e-06,1.9183536973324975e-06
je,-4.312240083968694e-06,4.312240083968694e-06
##bo,-4.883657693208672e-06,4.883657693208672e-06
##ba,-2.6795963775543263e-06,2.6795963775543263e-06
`,1.020660997280696e-06,1.020660997280696e-06
`,1.020660997280696e-06,1.020660997280696e-06
from,-1.1934882310994786e-06,1.1934882310994786e-06
some,-7.616407415333491e-06,7.616407415333491e-06
other,-6.929036817809493e-06,6.929036817809493e-06
site,-1.8240583668910871e-06,1.8240583668910871e-06
where,-2.60539775404354e-06,2.60539775404354e-06
they,-7.980130200922056e-07,7.980130200922056e-07
can,-9.38216292679755e-06,9.38216292679755e-06
bad,-6.981239150057616e-06,6.981239150057616e-06
`,2.2152717361346597e-09,2.2152717361346597e-09
:,9.810131831858738e-06,9.810131831858738e-06
:,9.810131831858738e-06,9.810131831858738e-06
par,-4.027853666773953e-06,4.027853666773953e-06
##mind,2.2818886675718533e-06,2.2818886675718533e-06
##er,1.2297910162241538e-06,1.2297910162241538e-06
na,2.2357084571797935e-06,2.2357084571797935e-06
##gra,2.501581973440785e-06,2.501581973440785e-06
is,-1.0195203679689486e-05,1.0195203679689486e-05
a,7.751263193431924e-06,7.751263193431924e-06
current,-7.141628447656837e-06,7.141628447656837e-06
cast,-1.9807737681256966e-05,1.9807737681256966e-05
member,-5.266347544927526e-06,5.266347544927526e-06
and,-5.999966557805152e-06,5.999966557805152e-06
plays,4.373578392087708e-06,4.373578392087708e-06
dr,-3.023536582292752e-07,3.023536582292752e-07
nee,-2.535000040701198e-07,2.535000040701198e-07
##la,4.551505778959247e-06,4.551505778959247e-06
ras,4.975903578582254e-06,4.975903578582254e-06
##go,1.2204237066178633e-06,1.2204237066178633e-06
##tra,8.679990503757908e-06,8.679990503757908e-06
",",-4.713826161264071e-06,4.713826161264071e-06
so,-6.138836172926067e-06,6.138836172926067e-06
claiming,3.2578607669475685e-06,3.2578607669475685e-06
`,2.2152717361346597e-09,2.2152717361346597e-09
`,2.2152717361346597e-09,2.2152717361346597e-09
one,-9.139876590766569e-07,9.139876590766569e-07
and,-5.999966557805152e-06,5.999966557805152e-06
only,1.1393284362345928e-06,1.1393284362345928e-06
asian,-5.127721707877517e-06,5.127721707877517e-06
female,7.010288611186276e-06,7.010288611186276e-06
doctor,-1.1107518856000764e-05,1.1107518856000764e-05
`,2.2152717361346597e-09,2.2152717361346597e-09
`,2.2152717361346597e-09,2.2152717361346597e-09
is,-1.0195203679689486e-05,1.0195203679689486e-05
quite,-1.2319469942075471e-05,1.2319469942075471e-05
un,-5.937753066982661e-06,5.937753066982661e-06
##tr,-4.225685987101939e-06,4.225685987101939e-06
##ue,-3.6892896956858413e-06,3.6892896956858413e-06
(,-2.993126207749845e-06,2.993126207749845e-06
though,-2.1350885623627536e-06,2.1350885623627536e-06
the,-1.104100872161464e-05,1.104100872161464e-05
comment,-3.1821139876330475e-06,3.1821139876330475e-06
was,-6.787536333246595e-06,6.787536333246595e-06
not,-9.374313194459388e-06,9.374313194459388e-06
signed,3.349544665855509e-06,3.349544665855509e-06
so,-6.138836172926067e-06,6.138836172926067e-06
i,-1.3269272422609769e-06,1.3269272422609769e-06
do,-1.9206380055877955e-06,1.9206380055877955e-06
not,-9.374313194459388e-06,9.374313194459388e-06
know,-7.118497323831188e-07,7.118497323831188e-07
if,-1.6089547582975343e-05,1.6089547582975343e-05
it,-8.228326563174155e-06,8.228326563174155e-06
was,-6.787536333246595e-06,6.787536333246595e-06
written,-8.944689395549949e-06,8.944689395549949e-06
before,-4.192526412883139e-06,4.192526412883139e-06
or,-5.401858264143099e-07,5.401858264143099e-07
after,-4.939193714355746e-06,4.939193714355746e-06
her,-6.936315695975685e-06,6.936315695975685e-06
debut,-1.1303691269714949e-05,1.1303691269714949e-05
),4.926443908699986e-06,4.926443908699986e-06
.,1.633312891153246e-05,1.633312891153246e-05
but,-4.450029976609713e-06,4.450029976609713e-06
to,-9.909255126324737e-06,9.909255126324737e-06
:,-2.205219461622458e-05,2.205219461622458e-05
:,-2.205219461622458e-05,2.205219461622458e-05
i,-4.686427359527522e-06,4.686427359527522e-06
believe,-3.264759922119876e-06,3.264759922119876e-06
that,-1.2576174192005002e-07,1.2576174192005002e-07
whatever,-2.077593636950765e-06,2.077593636950765e-06
you,1.3712051349299577e-05,1.3712051349299577e-05
think,6.743355763574967e-06,6.743355763574967e-06
you,1.3712051349299577e-05,1.3712051349299577e-05
are,1.1395588279934208e-05,1.1395588279934208e-05
or,-6.121379301007876e-06,6.121379301007876e-06
you,1.3712051349299577e-05,1.3712051349299577e-05
think,6.743355763574967e-06,6.743355763574967e-06
about,-8.739778128416445e-06,8.739778128416445e-06
this,-3.3627341432864774e-06,3.3627341432864774e-06
topic,-1.340318179429805e-06,1.340318179429805e-06
is,1.1525220065580244e-06,1.1525220065580244e-06
not,-3.6540031856000014e-06,3.6540031856000014e-06
relevant,-4.22642243247237e-06,4.22642243247237e-06
as,-4.714457175383344e-06,4.714457175383344e-06
you,1.3712051349299577e-05,1.3712051349299577e-05
are,1.1395588279934208e-05,1.1395588279934208e-05
not,-3.6540031856000014e-06,3.6540031856000014e-06
author,-5.707620271305277e-07,5.707620271305277e-07
but,-3.780326948820016e-06,3.780326948820016e-06
only,1.5043207992454917e-07,1.5043207992454917e-07
wi,-3.6102327229086454e-06,3.6102327229086454e-06
##ki,-4.629222677721563e-06,4.629222677721563e-06
##ped,6.137314208727069e-06,6.137314208727069e-06
##ist,7.609851195336235e-06,7.609851195336235e-06
",",-5.172445084771763e-06,5.172445084771763e-06
sir,6.576153578999176e-06,6.576153578999176e-06
.,-1.4959655792829397e-05,1.4959655792829397e-05
my,5.84149203181634e-06,5.84149203181634e-06
english,-9.07577915014416e-06,9.07577915014416e-06
may,-8.21835190687873e-06,8.21835190687873e-06
be,-4.674837538021452e-06,4.674837538021452e-06
not,-3.6540031856000014e-06,3.6540031856000014e-06
clear,-1.0755742082139647e-05,1.0755742082139647e-05
however,-3.0589118492095332e-06,3.0589118492095332e-06
believe,-3.264759922119876e-06,3.264759922119876e-06
",",-5.172445084771763e-06,5.172445084771763e-06
you,1.3712051349299577e-05,1.3712051349299577e-05
understand,-4.337264022380739e-06,4.337264022380739e-06
well,-6.7788251160273755e-06,6.7788251160273755e-06
.,-1.4959655792829397e-05,1.4959655792829397e-05
it,-7.434384141234402e-06,7.434384141234402e-06
is,1.1525220065580244e-06,1.1525220065580244e-06
not,-3.6540031856000014e-06,3.6540031856000014e-06
up,4.717108978588118e-06,4.717108978588118e-06
to,4.6309949715391e-06,4.6309949715391e-06
you,1.3712051349299577e-05,1.3712051349299577e-05
to,4.6309949715391e-06,4.6309949715391e-06
judge,-6.5312668592941955e-06,6.5312668592941955e-06
writers,-5.131756993753038e-06,5.131756993753038e-06
!,5.546988767675153e-06,5.546988767675153e-06
i,-4.686427359527522e-06,4.686427359527522e-06
have,-4.189661715688047e-06,4.189661715688047e-06
to,4.6309949715391e-06,4.6309949715391e-06
insist,-9.000000493793749e-06,9.000000493793749e-06
you,1.3712051349299577e-05,1.3712051349299577e-05
include,-1.7310730108107689e-06,1.7310730108107689e-06
the,-1.7889885782168426e-05,1.7889885782168426e-05
information,-2.149057055938334e-05,2.149057055938334e-05
`,-2.0586272455481583e-06,2.0586272455481583e-06
:,1.0183671527541514e-05,1.0183671527541514e-05
:,1.0183671527541514e-05,1.0183671527541514e-05
:,1.0183671527541514e-05,1.0183671527541514e-05
:,1.0183671527541514e-05,1.0183671527541514e-05
controversial,-7.303805380156847e-07,7.303805380156847e-07
topics,-2.8118683474807235e-05,2.8118683474807235e-05
receive,-3.414688234421872e-06,3.414688234421872e-06
more,-2.0874124114138828e-05,2.0874124114138828e-05
media,-2.479078176599704e-05,2.479078176599704e-05
coverage,-1.0754431334281629e-05,1.0754431334281629e-05
and,-1.4866750901040254e-05,1.4866750901040254e-05
therefore,-3.647161021187656e-06,3.647161021187656e-06
deserve,-1.6912066122610194e-06,1.6912066122610194e-06
more,-2.0874124114138828e-05,2.0874124114138828e-05
coverage,-1.0754431334281629e-05,1.0754431334281629e-05
on,-8.887594637599026e-07,8.887594637599026e-07
wikipedia,7.880439580118215e-06,7.880439580118215e-06
.,6.856434217063645e-06,6.856434217063645e-06
this,-5.458874626170979e-06,5.458874626170979e-06
is,1.2658357741887979e-05,1.2658357741887979e-05
one,-4.9292988492104664e-06,4.9292988492104664e-06
of,6.629015680225546e-07,6.629015680225546e-07
our,-2.190374703470778e-06,2.190374703470778e-06
most,-8.06623640949915e-06,8.06623640949915e-06
basic,-7.994680912167827e-07,7.994680912167827e-07
policies,3.6692895885918885e-06,3.6692895885918885e-06
",",-5.331601495874805e-06,5.331601495874805e-06
w,5.190024690007264e-06,5.190024690007264e-06
##p,8.424801384653008e-06,8.424801384653008e-06
:,1.0183671527541514e-05,1.0183671527541514e-05
n,3.324178096586948e-06,3.324178096586948e-06
.,6.856434217063645e-06,6.856434217063645e-06
something,-5.610093988431724e-06,5.610093988431724e-06
trivial,-8.280992658383281e-07,8.280992658383281e-07
like,-1.3383062131861697e-05,1.3383062131861697e-05
the,-1.298250668146688e-05,1.298250668146688e-05
org,-1.609044298435638e-05,1.609044298435638e-05
##s,-3.7762209995502504e-06,3.7762209995502504e-06
stance,-4.075886808637968e-06,4.075886808637968e-06
on,-8.887594637599026e-07,8.887594637599026e-07
tuition,-4.275951058600537e-06,4.275951058600537e-06
fees,2.7955165796356913e-06,2.7955165796356913e-06
clearly,-8.927127077838201e-06,8.927127077838201e-06
receives,2.6267887181715974e-06,2.6267887181715974e-06
less,6.221349980539404e-06,6.221349980539404e-06
coverage,-1.0754431334281629e-05,1.0754431334281629e-05
than,2.1266541210333843e-06,2.1266541210333843e-06
that,1.973787996721118e-06,1.973787996721118e-06
of,6.629015680225546e-07,6.629015680225546e-07
`,-2.0586272455481583e-06,2.0586272455481583e-06
`,-2.0586272455481583e-06,2.0586272455481583e-06
big,6.200152402077613e-06,6.200152402077613e-06
`,-2.0586272455481583e-06,2.0586272455481583e-06
`,-2.0586272455481583e-06,2.0586272455481583e-06
topics,-2.8118683474807235e-05,2.8118683474807235e-05
like,-1.3383062131861697e-05,1.3383062131861697e-05
abortion,1.0105439701626406e-05,1.0105439701626406e-05
##s,-3.7762209995502504e-06,3.7762209995502504e-06
and,-1.4866750901040254e-05,1.4866750901040254e-05
pale,-1.4575970364283263e-05,1.4575970364283263e-05
##nst,2.399482840046947e-05,2.399482840046947e-05
##ine,1.6328152618181626e-05,1.6328152618181626e-05
.,6.856434217063645e-06,6.856434217063645e-06
moved,-9.990959946661846e-06,9.990959946661846e-06
to,1.2619565963867513e-06,1.2619565963867513e-06
for,-8.560440843313875e-07,8.560440843313875e-07
safety,-1.0510985759900675e-07,1.0510985759900675e-07
(,-5.11425131846065e-07,5.11425131846065e-07
the,-3.904020210795692e-06,3.904020210795692e-06
wikipedia,3.4366965116802066e-06,3.4366965116802066e-06
idiots,8.774121112283513e-06,8.774121112283513e-06
do,-2.7597427323692704e-06,2.7597427323692704e-06
not,-1.910647426135617e-06,1.910647426135617e-06
want,1.5995668946588606e-06,1.5995668946588606e-06
to,1.2619565963867513e-06,1.2619565963867513e-06
include,-1.8725044124978353e-06,1.8725044124978353e-06
this,-4.869965527428734e-07,4.869965527428734e-07
page,1.2790912242735233e-06,1.2790912242735233e-06
),-1.3129843305748051e-06,1.3129843305748051e-06
:,0.11969737641780828,0.11969737641780828
:,0.11969737641780828,0.11969737641780828
:,0.11969737641780828,0.11969737641780828
:,0.11969737641780828,0.11969737641780828
:,0.11969737641780828,0.11969737641780828
:,0.11969737641780828,0.11969737641780828
:,0.11969737641780828,0.11969737641780828
why,0.21603774832420725,0.21603774832420725
are,-0.17467010393963942,0.17467010393963942
you,-0.038136525375645616,0.038136525375645616
here,0.015429650595247587,0.015429650595247587
?,-0.15249082285972354,0.15249082285972354
is,-0.28509693289874516,0.28509693289874516
this,0.04723034205783666,0.04723034205783666
random,0.29147531462796666,0.29147531462796666
or,0.03492069873426502,0.03492069873426502
did,0.17309540650418673,0.17309540650418673
i,-0.0594817539870123,0.0594817539870123
piss,0.23918948572144552,0.23918948572144552
you,-0.038136525375645616,0.038136525375645616
off,-0.43419104486369314,0.43419104486369314
somehow,-0.2937884441605372,0.2937884441605372
?,-0.15249082285972354,0.15249082285972354
=,-6.301341174895001e-07,6.301341174895001e-07
=,-6.301341174895001e-07,6.301341174895001e-07
re,-5.088394775829071e-06,5.088394775829071e-06
block,1.0723615771530114e-05,1.0723615771530114e-05
of,1.8592903656977695e-05,1.8592903656977695e-05
and,2.119478674172435e-06,2.119478674172435e-06
subsequent,-1.5718940883103072e-05,1.5718940883103072e-05
discussions,-2.144429775206107e-05,2.144429775206107e-05
=,-6.301341174895001e-07,6.301341174895001e-07
=,-6.301341174895001e-07,6.301341174895001e-07
*,-4.360606394642543e-06,4.360606394642543e-06
n,-7.880028174026215e-06,7.880028174026215e-06
##fi,-9.285059662012963e-08,9.285059662012963e-08
##tz,-4.09064217596912e-06,4.09064217596912e-06
you,5.518725587836536e-06,5.518725587836536e-06
clearly,-8.408441543468529e-06,8.408441543468529e-06
know,-5.441408548908392e-06,5.441408548908392e-06
victor,-6.950452556057284e-06,6.950452556057284e-06
##64,-1.1131768773747125e-05,1.1131768773747125e-05
in,-1.4563326843333913e-05,1.4563326843333913e-05
real,7.344866990702165e-06,7.344866990702165e-06
life,-4.27629257056931e-06,4.27629257056931e-06
and,2.119478674172435e-06,2.119478674172435e-06
your,1.2560984435659538e-06,1.2560984435659538e-06
loyalty,-3.8089475761931026e-06,3.8089475761931026e-06
to,-1.760480035562775e-07,1.760480035562775e-07
a,-4.367733560433256e-06,4.367733560433256e-06
friend,-4.936025659158074e-06,4.936025659158074e-06
is,9.647708761889191e-06,9.647708761889191e-06
com,-7.303125961701613e-08,7.303125961701613e-08
##men,7.859166711355794e-06,7.859166711355794e-06
##dable,-9.41535529247788e-06,9.41535529247788e-06
but,-1.4011074016890209e-05,1.4011074016890209e-05
